15:53:45.161228 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161292 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161385 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161385 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161420 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161531 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161532 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161571 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161678 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161679 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161715 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161795 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161796 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161831 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.161945 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161946 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.161983 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.162113 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162114 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162115 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162237 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.162269 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162270 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162296 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.162319 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162488 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162489 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162527 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.162705 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162706 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162707 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162742 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162758 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.162942 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162943 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162945 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.162978 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163039 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.163126 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163250 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163251 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163289 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.163451 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163452 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163453 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163488 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163512 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.163584 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163815 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163815 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.163891 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.164341 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.164387 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.171228 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171656 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171658 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171659 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171661 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171693 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171694 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171738 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171759 s140.233.174.58.60363 d151.101.117.67.443   0       
15:53:45.171989 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171991 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.171991 s151.101.117.67.443   d140.233.174.58.60363 1374    
15:53:45.172133 s140.233.174.58.60363 d151.101.117.67.443   0       
